day,status,count
2013-11-04T22:09:08.216000+00:00,Patch Available,42
2013-11-04T22:09:08.216000+00:00,Reopened,4
2013-11-04T22:09:08.216000+00:00,Closed,1052
2013-11-04T22:09:08.216000+00:00,Open,263
2013-11-05T22:09:08.216000+00:00,Resolved,30
2013-11-05T22:09:08.216000+00:00,In Progress,0
2013-11-05T22:09:08.216000+00:00,Patch Available,42
2013-11-05T22:09:08.216000+00:00,Reopened,4
2013-11-05T22:09:08.216000+00:00,Closed,1052
2013-11-05T22:09:08.216000+00:00,Open,264
2013-11-06T22:09:08.216000+00:00,Resolved,33
2013-11-06T22:09:08.216000+00:00,In Progress,0
2013-11-06T22:09:08.216000+00:00,Patch Available,42
2013-11-06T22:09:08.216000+00:00,Reopened,4
2013-11-06T22:09:08.216000+00:00,Closed,1052
2013-11-06T22:09:08.216000+00:00,Open,262
2013-11-07T22:09:08.216000+00:00,Resolved,35
2013-11-07T22:09:08.216000+00:00,In Progress,0
2013-11-07T22:09:08.216000+00:00,Patch Available,40
2013-11-07T22:09:08.216000+00:00,Reopened,4
2013-11-07T22:09:08.216000+00:00,Closed,1052
2013-11-07T22:09:08.216000+00:00,Open,262
2013-11-08T22:09:08.216000+00:00,Resolved,35
2013-11-08T22:09:08.216000+00:00,In Progress,0
2013-11-08T22:09:08.216000+00:00,Patch Available,40
2013-11-08T22:09:08.216000+00:00,Reopened,4
2013-11-08T22:09:08.216000+00:00,Closed,1052
2013-11-08T22:09:08.216000+00:00,Open,262
2013-11-09T22:09:08.216000+00:00,Resolved,36
2013-11-09T22:09:08.216000+00:00,In Progress,0
2013-11-09T22:09:08.216000+00:00,Patch Available,40
2013-11-09T22:09:08.216000+00:00,Reopened,3
2013-11-09T22:09:08.216000+00:00,Closed,1052
2013-11-09T22:09:08.216000+00:00,Open,262
2013-11-10T22:09:08.216000+00:00,Resolved,36
2013-11-10T22:09:08.216000+00:00,In Progress,0
2013-11-10T22:09:08.216000+00:00,Patch Available,40
2013-11-10T22:09:08.216000+00:00,Reopened,3
2013-11-10T22:09:08.216000+00:00,Closed,1052
2013-11-10T22:09:08.216000+00:00,Open,262
2013-11-11T22:09:08.216000+00:00,Resolved,37
2013-11-11T22:09:08.216000+00:00,In Progress,0
2013-11-11T22:09:08.216000+00:00,Patch Available,39
2013-11-11T22:09:08.216000+00:00,Reopened,3
2013-11-11T22:09:08.216000+00:00,Closed,1052
2013-11-11T22:09:08.216000+00:00,Open,266
2013-11-12T22:09:08.216000+00:00,Resolved,37
2013-11-12T22:09:08.216000+00:00,In Progress,0
2013-11-12T22:09:08.216000+00:00,Patch Available,39
2013-11-12T22:09:08.216000+00:00,Reopened,3
2013-11-12T22:09:08.216000+00:00,Closed,1052
2013-11-12T22:09:08.216000+00:00,Open,269
2013-11-13T22:09:08.216000+00:00,Resolved,37
2013-11-13T22:09:08.216000+00:00,In Progress,0
2013-11-13T22:09:08.216000+00:00,Patch Available,39
2013-11-13T22:09:08.216000+00:00,Reopened,3
2013-11-13T22:09:08.216000+00:00,Closed,1052
2013-11-13T22:09:08.216000+00:00,Open,270
2013-11-14T22:09:08.216000+00:00,Resolved,37
2013-11-14T22:09:08.216000+00:00,In Progress,0
2013-11-14T22:09:08.216000+00:00,Patch Available,39
2013-11-14T22:09:08.216000+00:00,Reopened,3
2013-11-14T22:09:08.216000+00:00,Closed,1052
2013-11-14T22:09:08.216000+00:00,Open,271
2013-11-15T22:09:08.216000+00:00,Resolved,37
2013-11-15T22:09:08.216000+00:00,In Progress,0
2013-11-15T22:09:08.216000+00:00,Patch Available,39
2013-11-15T22:09:08.216000+00:00,Reopened,3
2013-11-15T22:09:08.216000+00:00,Closed,1052
2013-11-15T22:09:08.216000+00:00,Open,271
2013-11-16T22:09:08.216000+00:00,Resolved,37
2013-11-16T22:09:08.216000+00:00,In Progress,0
2013-11-16T22:09:08.216000+00:00,Patch Available,39
2013-11-16T22:09:08.216000+00:00,Reopened,3
2013-11-16T22:09:08.216000+00:00,Closed,1052
2013-11-16T22:09:08.216000+00:00,Open,271
2013-11-17T22:09:08.216000+00:00,Resolved,37
2013-11-17T22:09:08.216000+00:00,In Progress,0
2013-11-17T22:09:08.216000+00:00,Patch Available,39
2013-11-17T22:09:08.216000+00:00,Reopened,3
2013-11-17T22:09:08.216000+00:00,Closed,1052
2013-11-17T22:09:08.216000+00:00,Open,271
2013-11-18T22:09:08.216000+00:00,Resolved,37
2013-11-18T22:09:08.216000+00:00,In Progress,0
2013-11-18T22:09:08.216000+00:00,Patch Available,39
2013-11-18T22:09:08.216000+00:00,Reopened,3
2013-11-18T22:09:08.216000+00:00,Closed,1052
2013-11-18T22:09:08.216000+00:00,Open,271
2013-11-19T22:09:08.216000+00:00,Resolved,37
2013-11-19T22:09:08.216000+00:00,In Progress,0
2013-11-19T22:09:08.216000+00:00,Patch Available,39
2013-11-19T22:09:08.216000+00:00,Reopened,3
2013-11-19T22:09:08.216000+00:00,Closed,1052
2013-11-19T22:09:08.216000+00:00,Open,271
2013-11-20T22:09:08.216000+00:00,Resolved,37
2013-11-20T22:09:08.216000+00:00,In Progress,0
2013-11-20T22:09:08.216000+00:00,Patch Available,39
2013-11-20T22:09:08.216000+00:00,Reopened,3
2013-11-20T22:09:08.216000+00:00,Closed,1052
2013-11-20T22:09:08.216000+00:00,Open,271
2013-11-21T22:09:08.216000+00:00,Resolved,38
2013-11-21T22:09:08.216000+00:00,In Progress,0
2013-11-21T22:09:08.216000+00:00,Patch Available,39
2013-11-21T22:09:08.216000+00:00,Reopened,3
2013-11-21T22:09:08.216000+00:00,Closed,1052
2013-11-21T22:09:08.216000+00:00,Open,270
2013-11-22T22:09:08.216000+00:00,Resolved,38
2013-11-22T22:09:08.216000+00:00,In Progress,0
2013-11-22T22:09:08.216000+00:00,Patch Available,39
2013-11-22T22:09:08.216000+00:00,Reopened,3
2013-11-22T22:09:08.216000+00:00,Closed,1052
2013-11-22T22:09:08.216000+00:00,Open,271
2013-11-23T22:09:08.216000+00:00,Resolved,38
2013-11-23T22:09:08.216000+00:00,In Progress,0
2013-11-23T22:09:08.216000+00:00,Patch Available,40
2013-11-23T22:09:08.216000+00:00,Reopened,3
2013-11-23T22:09:08.216000+00:00,Closed,1052
2013-11-23T22:09:08.216000+00:00,Open,271
2013-11-24T22:09:08.216000+00:00,Resolved,38
2013-11-24T22:09:08.216000+00:00,In Progress,0
2013-11-24T22:09:08.216000+00:00,Patch Available,40
2013-11-24T22:09:08.216000+00:00,Reopened,3
2013-11-24T22:09:08.216000+00:00,Closed,1052
2013-11-24T22:09:08.216000+00:00,Open,271
2013-11-25T22:09:08.216000+00:00,Resolved,38
2013-11-25T22:09:08.216000+00:00,In Progress,0
2013-11-25T22:09:08.216000+00:00,Patch Available,40
2013-11-25T22:09:08.216000+00:00,Reopened,3
2013-11-25T22:09:08.216000+00:00,Closed,1052
2013-11-25T22:09:08.216000+00:00,Open,272
2013-11-26T22:09:08.216000+00:00,Resolved,38
2013-11-26T22:09:08.216000+00:00,In Progress,0
2013-11-26T22:09:08.216000+00:00,Patch Available,40
2013-11-26T22:09:08.216000+00:00,Reopened,3
2013-11-26T22:09:08.216000+00:00,Closed,1052
2013-11-26T22:09:08.216000+00:00,Open,272
2013-11-27T22:09:08.216000+00:00,Resolved,38
2013-11-27T22:09:08.216000+00:00,In Progress,0
2013-11-27T22:09:08.216000+00:00,Patch Available,41
2013-11-27T22:09:08.216000+00:00,Reopened,3
2013-11-27T22:09:08.216000+00:00,Closed,1052
2013-11-27T22:09:08.216000+00:00,Open,271
2013-11-28T22:09:08.216000+00:00,Resolved,38
2013-11-28T22:09:08.216000+00:00,In Progress,0
2013-11-28T22:09:08.216000+00:00,Patch Available,42
2013-11-28T22:09:08.216000+00:00,Reopened,3
2013-11-28T22:09:08.216000+00:00,Closed,1052
2013-11-28T22:09:08.216000+00:00,Open,270
2013-11-29T22:09:08.216000+00:00,Resolved,38
2013-11-29T22:09:08.216000+00:00,In Progress,0
2013-11-29T22:09:08.216000+00:00,Patch Available,43
2013-11-29T22:09:08.216000+00:00,Reopened,3
2013-11-29T22:09:08.216000+00:00,Closed,1052
2013-11-29T22:09:08.216000+00:00,Open,270
2013-11-30T22:09:08.216000+00:00,Resolved,38
2013-11-30T22:09:08.216000+00:00,In Progress,0
2013-11-30T22:09:08.216000+00:00,Patch Available,43
2013-11-30T22:09:08.216000+00:00,Reopened,3
2013-11-30T22:09:08.216000+00:00,Closed,1052
2013-11-30T22:09:08.216000+00:00,Open,270
2013-12-01T22:09:08.216000+00:00,Resolved,38
2013-12-01T22:09:08.216000+00:00,In Progress,0
2013-12-01T22:09:08.216000+00:00,Patch Available,43
2013-12-01T22:09:08.216000+00:00,Reopened,3
2013-12-01T22:09:08.216000+00:00,Closed,1052
2013-12-01T22:09:08.216000+00:00,Open,270
2013-12-02T22:09:08.216000+00:00,Resolved,38
2013-12-02T22:09:08.216000+00:00,In Progress,0
2013-12-02T22:09:08.216000+00:00,Patch Available,43
2013-12-02T22:09:08.216000+00:00,Reopened,3
2013-12-02T22:09:08.216000+00:00,Closed,1052
2013-12-02T22:09:08.216000+00:00,Open,270
2013-12-03T22:09:08.216000+00:00,Resolved,38
2013-12-03T22:09:08.216000+00:00,In Progress,0
2013-12-03T22:09:08.216000+00:00,Patch Available,43
2013-12-03T22:09:08.216000+00:00,Reopened,3
2013-12-03T22:09:08.216000+00:00,Closed,1052
2013-12-03T22:09:08.216000+00:00,Open,271
2013-12-04T22:09:08.216000+00:00,Resolved,38
2013-12-04T22:09:08.216000+00:00,In Progress,0
2013-12-04T22:09:08.216000+00:00,Patch Available,45
2013-12-04T22:09:08.216000+00:00,Reopened,3
2013-12-04T22:09:08.216000+00:00,Closed,1052
2013-12-04T22:09:08.216000+00:00,Open,270
2013-12-05T22:09:08.216000+00:00,Resolved,38
2013-12-05T22:09:08.216000+00:00,In Progress,0
2013-12-05T22:09:08.216000+00:00,Patch Available,45
2013-12-05T22:09:08.216000+00:00,Reopened,3
2013-12-05T22:09:08.216000+00:00,Closed,1052
2013-12-05T22:09:08.216000+00:00,Open,270
2013-12-06T22:09:08.216000+00:00,Resolved,38
2013-12-06T22:09:08.216000+00:00,In Progress,0
2013-12-06T22:09:08.216000+00:00,Patch Available,45
2013-12-06T22:09:08.216000+00:00,Reopened,3
2013-12-06T22:09:08.216000+00:00,Closed,1052
2013-12-06T22:09:08.216000+00:00,Open,270
2013-12-07T22:09:08.216000+00:00,Resolved,38
2013-12-07T22:09:08.216000+00:00,In Progress,0
2013-12-07T22:09:08.216000+00:00,Patch Available,45
2013-12-07T22:09:08.216000+00:00,Reopened,3
2013-12-07T22:09:08.216000+00:00,Closed,1052
2013-12-07T22:09:08.216000+00:00,Open,270
2013-12-08T22:09:08.216000+00:00,Resolved,38
2013-12-08T22:09:08.216000+00:00,In Progress,0
2013-12-08T22:09:08.216000+00:00,Patch Available,45
2013-12-08T22:09:08.216000+00:00,Reopened,3
2013-12-08T22:09:08.216000+00:00,Closed,1052
2013-12-08T22:09:08.216000+00:00,Open,270
2013-12-09T22:09:08.216000+00:00,Resolved,38
2013-12-09T22:09:08.216000+00:00,In Progress,0
2013-12-09T22:09:08.216000+00:00,Patch Available,46
2013-12-09T22:09:08.216000+00:00,Reopened,3
2013-12-09T22:09:08.216000+00:00,Closed,1052
2013-12-09T22:09:08.216000+00:00,Open,270
2013-12-10T22:09:08.216000+00:00,Resolved,38
2013-12-10T22:09:08.216000+00:00,In Progress,0
2013-12-10T22:09:08.216000+00:00,Patch Available,46
2013-12-10T22:09:08.216000+00:00,Reopened,3
2013-12-10T22:09:08.216000+00:00,Closed,1052
2013-12-10T22:09:08.216000+00:00,Open,270
2013-12-11T22:09:08.216000+00:00,Resolved,39
2013-12-11T22:09:08.216000+00:00,In Progress,0
2013-12-11T22:09:08.216000+00:00,Patch Available,46
2013-12-11T22:09:08.216000+00:00,Reopened,3
2013-12-11T22:09:08.216000+00:00,Closed,1052
2013-12-11T22:09:08.216000+00:00,Open,269
2013-12-12T22:09:08.216000+00:00,Resolved,40
2013-12-12T22:09:08.216000+00:00,In Progress,0
2013-12-12T22:09:08.216000+00:00,Patch Available,46
2013-12-12T22:09:08.216000+00:00,Reopened,3
2013-12-12T22:09:08.216000+00:00,Closed,1052
2013-12-12T22:09:08.216000+00:00,Open,269
2013-12-13T22:09:08.216000+00:00,Resolved,43
2013-12-13T22:09:08.216000+00:00,In Progress,0
2013-12-13T22:09:08.216000+00:00,Patch Available,45
2013-12-13T22:09:08.216000+00:00,Reopened,3
2013-12-13T22:09:08.216000+00:00,Closed,1052
2013-12-13T22:09:08.216000+00:00,Open,267
2013-12-14T22:09:08.216000+00:00,Resolved,45
2013-12-14T22:09:08.216000+00:00,In Progress,0
2013-12-14T22:09:08.216000+00:00,Patch Available,45
2013-12-14T22:09:08.216000+00:00,Reopened,3
2013-12-14T22:09:08.216000+00:00,Closed,1052
2013-12-14T22:09:08.216000+00:00,Open,266
2013-12-15T22:09:08.216000+00:00,Resolved,46
2013-12-15T22:09:08.216000+00:00,In Progress,0
2013-12-15T22:09:08.216000+00:00,Patch Available,44
2013-12-15T22:09:08.216000+00:00,Reopened,3
2013-12-15T22:09:08.216000+00:00,Closed,1052
2013-12-15T22:09:08.216000+00:00,Open,267
2013-12-16T22:09:08.216000+00:00,Resolved,49
2013-12-16T22:09:08.216000+00:00,In Progress,0
2013-12-16T22:09:08.216000+00:00,Patch Available,42
2013-12-16T22:09:08.216000+00:00,Reopened,3
2013-12-16T22:09:08.216000+00:00,Closed,1052
2013-12-16T22:09:08.216000+00:00,Open,267
2013-12-17T22:09:08.216000+00:00,Resolved,49
2013-12-17T22:09:08.216000+00:00,In Progress,0
2013-12-17T22:09:08.216000+00:00,Patch Available,42
2013-12-17T22:09:08.216000+00:00,Reopened,3
2013-12-17T22:09:08.216000+00:00,Closed,1052
2013-12-17T22:09:08.216000+00:00,Open,268
2013-12-18T22:09:08.216000+00:00,Resolved,55
2013-12-18T22:09:08.216000+00:00,In Progress,0
2013-12-18T22:09:08.216000+00:00,Patch Available,39
2013-12-18T22:09:08.216000+00:00,Reopened,3
2013-12-18T22:09:08.216000+00:00,Closed,1052
2013-12-18T22:09:08.216000+00:00,Open,265
2013-12-19T22:09:08.216000+00:00,Resolved,58
2013-12-19T22:09:08.216000+00:00,In Progress,0
2013-12-19T22:09:08.216000+00:00,Patch Available,36
2013-12-19T22:09:08.216000+00:00,Reopened,3
2013-12-19T22:09:08.216000+00:00,Closed,1052
2013-12-19T22:09:08.216000+00:00,Open,266
2013-12-20T22:09:08.216000+00:00,Resolved,60
2013-12-20T22:09:08.216000+00:00,In Progress,0
2013-12-20T22:09:08.216000+00:00,Patch Available,36
2013-12-20T22:09:08.216000+00:00,Reopened,3
2013-12-20T22:09:08.216000+00:00,Closed,1052
2013-12-20T22:09:08.216000+00:00,Open,266
2013-12-21T22:09:08.216000+00:00,Resolved,60
2013-12-21T22:09:08.216000+00:00,In Progress,0
2013-12-21T22:09:08.216000+00:00,Patch Available,36
2013-12-21T22:09:08.216000+00:00,Reopened,3
2013-12-21T22:09:08.216000+00:00,Closed,1052
2013-12-21T22:09:08.216000+00:00,Open,266
2013-12-22T22:09:08.216000+00:00,Resolved,60
2013-12-22T22:09:08.216000+00:00,In Progress,0
2013-12-22T22:09:08.216000+00:00,Patch Available,36
2013-12-22T22:09:08.216000+00:00,Reopened,3
2013-12-22T22:09:08.216000+00:00,Closed,1052
2013-12-22T22:09:08.216000+00:00,Open,266
2013-12-23T22:09:08.216000+00:00,Resolved,60
2013-12-23T22:09:08.216000+00:00,In Progress,0
2013-12-23T22:09:08.216000+00:00,Patch Available,36
2013-12-23T22:09:08.216000+00:00,Reopened,3
2013-12-23T22:09:08.216000+00:00,Closed,1052
2013-12-23T22:09:08.216000+00:00,Open,266
2013-12-24T22:09:08.216000+00:00,Resolved,60
2013-12-24T22:09:08.216000+00:00,In Progress,0
2013-12-24T22:09:08.216000+00:00,Patch Available,36
2013-12-24T22:09:08.216000+00:00,Reopened,3
2013-12-24T22:09:08.216000+00:00,Closed,1052
2013-12-24T22:09:08.216000+00:00,Open,267
2013-12-25T22:09:08.216000+00:00,Resolved,60
2013-12-25T22:09:08.216000+00:00,In Progress,0
2013-12-25T22:09:08.216000+00:00,Patch Available,36
2013-12-25T22:09:08.216000+00:00,Reopened,3
2013-12-25T22:09:08.216000+00:00,Closed,1052
2013-12-25T22:09:08.216000+00:00,Open,268
2013-12-26T22:09:08.216000+00:00,Resolved,60
2013-12-26T22:09:08.216000+00:00,In Progress,0
2013-12-26T22:09:08.216000+00:00,Patch Available,36
2013-12-26T22:09:08.216000+00:00,Reopened,3
2013-12-26T22:09:08.216000+00:00,Closed,1052
2013-12-26T22:09:08.216000+00:00,Open,269
2013-12-27T22:09:08.216000+00:00,Resolved,60
2013-12-27T22:09:08.216000+00:00,In Progress,0
2013-12-27T22:09:08.216000+00:00,Patch Available,36
2013-12-27T22:09:08.216000+00:00,Reopened,3
2013-12-27T22:09:08.216000+00:00,Closed,1052
2013-12-27T22:09:08.216000+00:00,Open,269
2013-12-28T22:09:08.216000+00:00,Resolved,60
2013-12-28T22:09:08.216000+00:00,In Progress,0
2013-12-28T22:09:08.216000+00:00,Patch Available,36
2013-12-28T22:09:08.216000+00:00,Reopened,3
2013-12-28T22:09:08.216000+00:00,Closed,1052
2013-12-28T22:09:08.216000+00:00,Open,270
2013-12-29T22:09:08.216000+00:00,Resolved,60
2013-12-29T22:09:08.216000+00:00,In Progress,0
2013-12-29T22:09:08.216000+00:00,Patch Available,36
2013-12-29T22:09:08.216000+00:00,Reopened,3
2013-12-29T22:09:08.216000+00:00,Closed,1052
2013-12-29T22:09:08.216000+00:00,Open,270
2013-12-30T22:09:08.216000+00:00,Resolved,60
2013-12-30T22:09:08.216000+00:00,In Progress,0
2013-12-30T22:09:08.216000+00:00,Patch Available,36
2013-12-30T22:09:08.216000+00:00,Reopened,3
2013-12-30T22:09:08.216000+00:00,Closed,1052
2013-12-30T22:09:08.216000+00:00,Open,270
2013-12-31T22:09:08.216000+00:00,Resolved,60
2013-12-31T22:09:08.216000+00:00,In Progress,0
2013-12-31T22:09:08.216000+00:00,Patch Available,36
2013-12-31T22:09:08.216000+00:00,Reopened,3
2013-12-31T22:09:08.216000+00:00,Closed,1052
2013-12-31T22:09:08.216000+00:00,Open,271
2014-01-01T22:09:08.216000+00:00,Resolved,60
2014-01-01T22:09:08.216000+00:00,In Progress,0
2014-01-01T22:09:08.216000+00:00,Patch Available,36
2014-01-01T22:09:08.216000+00:00,Reopened,3
2014-01-01T22:09:08.216000+00:00,Closed,1052
2014-01-01T22:09:08.216000+00:00,Open,271
2014-01-02T22:09:08.216000+00:00,Resolved,60
2014-01-02T22:09:08.216000+00:00,In Progress,0
2014-01-02T22:09:08.216000+00:00,Patch Available,37
2014-01-02T22:09:08.216000+00:00,Reopened,3
2014-01-02T22:09:08.216000+00:00,Closed,1052
2014-01-02T22:09:08.216000+00:00,Open,271
2014-01-03T22:09:08.216000+00:00,Resolved,60
2014-01-03T22:09:08.216000+00:00,In Progress,0
2014-01-03T22:09:08.216000+00:00,Patch Available,38
2014-01-03T22:09:08.216000+00:00,Reopened,3
2014-01-03T22:09:08.216000+00:00,Closed,1052
2014-01-03T22:09:08.216000+00:00,Open,271
2014-01-04T22:09:08.216000+00:00,Resolved,60
2014-01-04T22:09:08.216000+00:00,In Progress,0
2014-01-04T22:09:08.216000+00:00,Patch Available,38
2014-01-04T22:09:08.216000+00:00,Reopened,3
2014-01-04T22:09:08.216000+00:00,Closed,1052
2014-01-04T22:09:08.216000+00:00,Open,272
2014-01-05T22:09:08.216000+00:00,Resolved,60
2014-01-05T22:09:08.216000+00:00,In Progress,0
2014-01-05T22:09:08.216000+00:00,Patch Available,38
2014-01-05T22:09:08.216000+00:00,Reopened,3
2014-01-05T22:09:08.216000+00:00,Closed,1052
2014-01-05T22:09:08.216000+00:00,Open,272
2014-01-06T22:09:08.216000+00:00,Resolved,60
2014-01-06T22:09:08.216000+00:00,In Progress,0
2014-01-06T22:09:08.216000+00:00,Patch Available,38
2014-01-06T22:09:08.216000+00:00,Reopened,3
2014-01-06T22:09:08.216000+00:00,Closed,1052
2014-01-06T22:09:08.216000+00:00,Open,274
2014-01-07T22:09:08.216000+00:00,Resolved,63
2014-01-07T22:09:08.216000+00:00,In Progress,0
2014-01-07T22:09:08.216000+00:00,Patch Available,38
2014-01-07T22:09:08.216000+00:00,Reopened,3
2014-01-07T22:09:08.216000+00:00,Closed,1052
2014-01-07T22:09:08.216000+00:00,Open,273
2014-01-08T22:09:08.216000+00:00,Resolved,65
2014-01-08T22:09:08.216000+00:00,In Progress,0
2014-01-08T22:09:08.216000+00:00,Patch Available,38
2014-01-08T22:09:08.216000+00:00,Reopened,3
2014-01-08T22:09:08.216000+00:00,Closed,1052
2014-01-08T22:09:08.216000+00:00,Open,273
2014-01-09T22:09:08.216000+00:00,Resolved,66
2014-01-09T22:09:08.216000+00:00,In Progress,0
2014-01-09T22:09:08.216000+00:00,Patch Available,37
2014-01-09T22:09:08.216000+00:00,Reopened,4
2014-01-09T22:09:08.216000+00:00,Closed,1052
2014-01-09T22:09:08.216000+00:00,Open,273
2014-01-10T22:09:08.216000+00:00,Resolved,73
2014-01-10T22:09:08.216000+00:00,In Progress,0
2014-01-10T22:09:08.216000+00:00,Patch Available,35
2014-01-10T22:09:08.216000+00:00,Reopened,3
2014-01-10T22:09:08.216000+00:00,Closed,1052
2014-01-10T22:09:08.216000+00:00,Open,271
2014-01-11T22:09:08.216000+00:00,Resolved,73
2014-01-11T22:09:08.216000+00:00,In Progress,0
2014-01-11T22:09:08.216000+00:00,Patch Available,35
2014-01-11T22:09:08.216000+00:00,Reopened,3
2014-01-11T22:09:08.216000+00:00,Closed,1052
2014-01-11T22:09:08.216000+00:00,Open,271
2014-01-12T22:09:08.216000+00:00,Resolved,73
2014-01-12T22:09:08.216000+00:00,In Progress,0
2014-01-12T22:09:08.216000+00:00,Patch Available,35
2014-01-12T22:09:08.216000+00:00,Reopened,3
2014-01-12T22:09:08.216000+00:00,Closed,1052
2014-01-12T22:09:08.216000+00:00,Open,271
2014-01-13T22:09:08.216000+00:00,Resolved,72
2014-01-13T22:09:08.216000+00:00,In Progress,0
2014-01-13T22:09:08.216000+00:00,Patch Available,35
2014-01-13T22:09:08.216000+00:00,Reopened,4
2014-01-13T22:09:08.216000+00:00,Closed,1052
2014-01-13T22:09:08.216000+00:00,Open,272
2014-01-14T22:09:08.216000+00:00,Resolved,72
2014-01-14T22:09:08.216000+00:00,In Progress,0
2014-01-14T22:09:08.216000+00:00,Patch Available,35
2014-01-14T22:09:08.216000+00:00,Reopened,4
2014-01-14T22:09:08.216000+00:00,Closed,1052
2014-01-14T22:09:08.216000+00:00,Open,274
2014-01-15T22:09:08.216000+00:00,Resolved,72
2014-01-15T22:09:08.216000+00:00,In Progress,0
2014-01-15T22:09:08.216000+00:00,Patch Available,35
2014-01-15T22:09:08.216000+00:00,Reopened,4
2014-01-15T22:09:08.216000+00:00,Closed,1052
2014-01-15T22:09:08.216000+00:00,Open,276
2014-01-16T22:09:08.216000+00:00,Resolved,72
2014-01-16T22:09:08.216000+00:00,In Progress,0
2014-01-16T22:09:08.216000+00:00,Patch Available,36
2014-01-16T22:09:08.216000+00:00,Reopened,4
2014-01-16T22:09:08.216000+00:00,Closed,1052
2014-01-16T22:09:08.216000+00:00,Open,275
2014-01-17T22:09:08.216000+00:00,Resolved,72
2014-01-17T22:09:08.216000+00:00,In Progress,0
2014-01-17T22:09:08.216000+00:00,Patch Available,36
2014-01-17T22:09:08.216000+00:00,Reopened,4
2014-01-17T22:09:08.216000+00:00,Closed,1052
2014-01-17T22:09:08.216000+00:00,Open,276
2014-01-18T22:09:08.216000+00:00,Resolved,72
2014-01-18T22:09:08.216000+00:00,In Progress,0
2014-01-18T22:09:08.216000+00:00,Patch Available,36
2014-01-18T22:09:08.216000+00:00,Reopened,4
2014-01-18T22:09:08.216000+00:00,Closed,1052
2014-01-18T22:09:08.216000+00:00,Open,276
2014-01-19T22:09:08.216000+00:00,Resolved,72
2014-01-19T22:09:08.216000+00:00,In Progress,0
2014-01-19T22:09:08.216000+00:00,Patch Available,36
2014-01-19T22:09:08.216000+00:00,Reopened,4
2014-01-19T22:09:08.216000+00:00,Closed,1052
2014-01-19T22:09:08.216000+00:00,Open,276
2014-01-20T22:09:08.216000+00:00,Resolved,72
2014-01-20T22:09:08.216000+00:00,In Progress,0
2014-01-20T22:09:08.216000+00:00,Patch Available,36
2014-01-20T22:09:08.216000+00:00,Reopened,4
2014-01-20T22:09:08.216000+00:00,Closed,1052
2014-01-20T22:09:08.216000+00:00,Open,276
2014-01-21T22:09:08.216000+00:00,Resolved,72
2014-01-21T22:09:08.216000+00:00,In Progress,0
2014-01-21T22:09:08.216000+00:00,Patch Available,36
2014-01-21T22:09:08.216000+00:00,Reopened,4
2014-01-21T22:09:08.216000+00:00,Closed,1052
2014-01-21T22:09:08.216000+00:00,Open,278
2014-01-22T22:09:08.216000+00:00,Resolved,72
2014-01-22T22:09:08.216000+00:00,In Progress,0
2014-01-22T22:09:08.216000+00:00,Patch Available,36
2014-01-22T22:09:08.216000+00:00,Reopened,4
2014-01-22T22:09:08.216000+00:00,Closed,1052
2014-01-22T22:09:08.216000+00:00,Open,279
2014-01-23T22:09:08.216000+00:00,Resolved,31
2014-01-23T22:09:08.216000+00:00,In Progress,0
2014-01-23T22:09:08.216000+00:00,Patch Available,36
2014-01-23T22:09:08.216000+00:00,Reopened,3
2014-01-23T22:09:08.216000+00:00,Closed,1094
2014-01-23T22:09:08.216000+00:00,Open,280
2014-01-24T22:09:08.216000+00:00,Resolved,31
2014-01-24T22:09:08.216000+00:00,In Progress,0
2014-01-24T22:09:08.216000+00:00,Patch Available,37
2014-01-24T22:09:08.216000+00:00,Reopened,3
2014-01-24T22:09:08.216000+00:00,Closed,1094
2014-01-24T22:09:08.216000+00:00,Open,280
2014-01-25T22:09:08.216000+00:00,Resolved,31
2014-01-25T22:09:08.216000+00:00,In Progress,0
2014-01-25T22:09:08.216000+00:00,Patch Available,38
2014-01-25T22:09:08.216000+00:00,Reopened,3
2014-01-25T22:09:08.216000+00:00,Closed,1094
2014-01-25T22:09:08.216000+00:00,Open,279
2014-01-26T22:09:08.216000+00:00,Resolved,31
2014-01-26T22:09:08.216000+00:00,In Progress,0
2014-01-26T22:09:08.216000+00:00,Patch Available,38
2014-01-26T22:09:08.216000+00:00,Reopened,3
2014-01-26T22:09:08.216000+00:00,Closed,1094
2014-01-26T22:09:08.216000+00:00,Open,279
2014-01-27T22:09:08.216000+00:00,Resolved,32
2014-01-27T22:09:08.216000+00:00,In Progress,0
2014-01-27T22:09:08.216000+00:00,Patch Available,38
2014-01-27T22:09:08.216000+00:00,Reopened,3
2014-01-27T22:09:08.216000+00:00,Closed,1094
2014-01-27T22:09:08.216000+00:00,Open,278
2014-01-28T22:09:08.216000+00:00,Resolved,36
2014-01-28T22:09:08.216000+00:00,In Progress,0
2014-01-28T22:09:08.216000+00:00,Patch Available,38
2014-01-28T22:09:08.216000+00:00,Reopened,3
2014-01-28T22:09:08.216000+00:00,Closed,1094
2014-01-28T22:09:08.216000+00:00,Open,276
2014-01-29T22:09:08.216000+00:00,Resolved,36
2014-01-29T22:09:08.216000+00:00,In Progress,0
2014-01-29T22:09:08.216000+00:00,Patch Available,39
2014-01-29T22:09:08.216000+00:00,Reopened,3
2014-01-29T22:09:08.216000+00:00,Closed,1094
2014-01-29T22:09:08.216000+00:00,Open,277
2014-01-30T22:09:08.216000+00:00,Resolved,36
